file,study,word,fricative,shift_percent,fricative_voicing,fricative_place,fricative_sibilance,sound_preceeding,sound_following,cue_raw_maxpf,cue_raw_dur_f,cue_raw_dur_v,cue_raw_rms_f,cue_raw_rms_v,cue_raw_F3ampF,cue_raw_F3ampV,cue_raw_F5ampF,cue_raw_F5ampV,cue_raw_lowF,cue_raw_F0,cue_raw_F1,cue_raw_F2,cue_raw_F3,cue_raw_F4,cue_raw_F5,cue_raw_M1,cue_raw_M2,cue_raw_M3,cue_raw_M4,cue_raw_M1trans,cue_raw_M2trans, cue_raw_M3trans,cue_raw_M4trans,cue_raw_W1M1,cue_raw_W1M2,cue_raw_W1M3,cue_raw_W1M4, cue_raw_W2M1,cue_raw_W2M2,cue_raw_W2M3,cue_raw_W2M4, cue_raw_W3M1,cue_raw_W3M2,cue_raw_W3M3,cue_raw_W3M4, cue_raw_W4M1,cue_raw_W4M2,cue_raw_W4M3,cue_raw_W4M4
McAuliffe-Babel-2016_70,McAuliffe-Babel-2016,taxi,s,70,voiceless,alveolar,sibilant,N/A,N/A,2368.65234375,92.9520850553871,183.85624957053182,0.00918200255663583,0.04838585290055789,-0.6940571559612174,1.3987110453747804,5.901358425602741,-10.867330895478243,11.860214731101966,75.10106393057151,334.5353094536977,1747.9136452947757,2131.9735148579525,3246.1007581541826,4266.725442353049,3821.381095394594,2705.1217767250005,0.9679987752646501,1.3494729271238586,209.48923481201058,317.40210559577486,16.8392951096304,493.71661102189364,3467.4517728394926,2774.358665533554,0.9378517334925355,1.0559517997596677,4175.310417949695,2635.884887916447,0.9981458170367646,1.6429940544880495,3838.5830522283177,2674.520834665855,0.97123115791358,1.4981375708959686,209.48923481201058,317.40210559577486,16.8392951096304,493.71661102189364,
McAuliffe-Babel-2016_70,McAuliffe-Babel-2016,whistle,s,70,voiceless,alveolar,sibilant,N/A,N/A,2583.984375,95.70254879039197,185.8946118129836,0.007663978519546161,0.08343243296968592,10.446437976033637,1.1484301606278005,12.788330662164856,-16.132734368744078,13.880962887345925,114.39783367118315,397.9178179082708,1202.232927219955,2665.7290574599056,3797.626540132369,4180.707306925393,2934.6314709557237,2760.5533936943793,1.3295551335051279,2.171463932925173,190.38140176880856,302.8396144969333,17.06691604830643,550.2860789174957,1969.2163796977568,2788.626221766344,1.6646938886107747,2.6751082705964278,3900.0465622136903,2732.4805656224144,0.9944163783994809,1.6678195952539179,3313.719821027383,2812.991019106386,0.97743685284745,1.3220111332759483,190.38140176880856,302.8396144969333,17.06691604830643,550.2860789174957,
McAuliffe-Babel-2016_test-sack-shack,McAuliffe-Babel-2016,?sshack (30% sh),?SSH,30% sh,,,,N/A,N/A,5103.369140625,179.48117342174956,483.4610034489988,0.01088242632059829,0.1670926103995908,1.8804343398162937,20.829818753582696,17.27665989291054,-5.513898821346553,13.033105731038837,134.25722889023015,424.9165384225664,1640.3049853532643,2726.6361822354233,3761.4053661847865,5981.890877049794,3298.4078948040924,1966.9857534324988,3.3401310074292736,25.53352492667057,247.35111569674356,467.62029948791815,14.512009882660177,364.4232503818241,693.0599750917244,1908.4425806840936,5.959912549512436,46.49607950649709,5903.75581451646,2025.5289261809041,0.7203494653461116,4.570970346844048,5993.118976706907,2413.447857401622,0.392026084172669,2.257141090511489,247.35111569674356,467.62029948791815,14.512009882660177,364.4232503818241,
McAuliffe-Babel-2016_test-sack-shack,McAuliffe-Babel-2016,?sshack (40% sh),?SSH,40% sh,,,,N/A,N/A,5297.16796875,183.81170416884675,485.9955520669805,0.008592198048400336,0.17569715737368652,6.275274462270913,26.224178654316663,-0.002289628663638526,-26.35344846389264,13.328845117412053,131.90115363383393,456.09135173241106,1686.4318055270517,2661.678872227764,3706.2667784733662,6429.75170706224,3018.416177667299,2032.6989571636411,3.8914902485493728,37.829894924055395,255.4956063240293,452.3207358788461,16.832916996576177,500.24402923541794,512.595809677615,1675.7827782089967,7.646323596944779,72.79593504117511,5524.236545656983,2389.6151361182856,0.13665690015396656,2.8638548069356746,5616.1085427868575,2819.1277853101296,0.12534837942301605,1.0372111583801047,255.4956063240293,452.3207358788461,16.832916996576177,500.24402923541794,
McAuliffe-Babel-2016_test-sack-shack,McAuliffe-Babel-2016,?sshack (50% sh),?SSH,50% sh,,,,N/A,N/A,5340.234375,190.43864953388788,469.51826656588526,0.008361508516400868,0.17919281738362275,13.804631747077998,10.745656401636294,-6.444454472893332,3.932947480659801,10.747581241206683,128.27907924709854,447.39993815995365,1521.9908007034223,2537.268571759726,3125.9378529471214,3891.8077343553146,3078.1281487821216,2272.7073108441937,2.6890407305758295,18.700623422569493,242.74994975995435,315.9384449244254,6.566374506848479,111.82078806494387,975.348298132817,2462.8675424069743,5.226696649596058,33.05935802818373,5180.907999431426,2082.547079281413,0.1513848115556007,4.3418888169552545,4938.762435250679,2740.6257055321316,0.14378391283043726,1.1639137998685039,242.74994975995435,315.9384449244254,6.566374506848479,111.82078806494387,
McAuliffe-Babel-2016_test-sack-shack,McAuliffe-Babel-2016,?sshack (60% sh),?SSH,60% sh,,,,N/A,N/A,172.265625,187.59440955869522,477.8109192394906,0.007853968753046713,0.1700141968600895,10.892931903041474,24.39610049875119,-0.2676571886204262,8.29508880715024,12.75827170382082,131.9054558763968,433.1256314886988,1657.4623420438656,2595.8686611129147,3535.1229257851287,3798.723358384512,2716.464017308036,2369.646979492936,2.8977517981556153,20.994967794794494,233.7316889608935,345.731716139592,8.583034882131463,171.71136524888442,844.8181799082187,2238.675574658281,5.74216544113431,40.34600163430663,4588.109854707854,2500.618384327591,0.0533381551769206,1.643933955282356,4178.439381209239,2847.9479080203278,0.35835399856083355,0.6593023608785811,233.7316889608935,345.731716139592,8.583034882131463,171.71136524888442,
McAuliffe-Babel-2016_test-sack-shack,McAuliffe-Babel-2016,?sshack (70% sh),?SSH,70% sh,,,,N/A,N/A,5232.568359375,189.2984126984132,467.1664399092963,0.007540279272050826,0.1747996330351937,14.461887852440825,25.058170743605324,8.41755497936725,4.308812738960224,14.372810887313928,129.18413867691203,418.2494836130783,1817.839764038145,2674.0233415586904,3450.0424444861965,3624.394565641506,2571.1139809065494,2289.8602464449,3.4824660747669784,25.41040903274377,227.46794519762253,356.95319653346223,12.025184274440866,378.02059358684704,833.2898802892042,2125.211415758906,6.205848042718951,48.36941199827964,4308.938081523895,2454.509077130894,0.7590841068150065,2.451406067207907,3196.4240312346637,2762.722468794063,0.6919082530156323,0.7243026090143383,227.46794519762253,356.95319653346223,12.025184274440866,378.02059358684704,
McAuliffe-Babel-2016_test-sack-shack,McAuliffe-Babel-2016,?sshack (80% sh),?SSH,80% sh,,,,N/A,N/A,2562.451171875,193.73565285144957,465.1872496428826,0.007812681358141975,0.17600011414136177,22.10863316985251,33.25910894641316,5.4118586666877455,-3.327702220201305,14.727969455712898,123.68671355021065,450.53403857605986,1634.68624677064,2540.527680593224,3461.5521234790685,3793.6681889275515,2118.5044644454333,2095.7536497245537,3.799873508374101,28.744629703014922,265.3246758478657,356.63468470029136,5.262534281772666,58.94773391234785,766.506309495894,2028.6112584764837,6.587344338950297,53.85471478725313,3470.502619394973,2162.8960409726233,1.0124026777979045,3.634544618776716,2785.4244594570687,2409.5696427787634,1.0196639678184978,2.1212558063799634,265.3246758478657,356.63468470029136,5.262534281772666,58.94773391234785,
McAuliffe-Babel-2016_test-sack-shack,McAuliffe-Babel-2016,?sshack (90% sh),?SSH,90% sh,,,,N/A,N/A,2756.25,196.01379440664957,466.78665910808803,0.008423482089996511,0.18416075491666595,14.04902132745306,29.382383867578845,7.865835379716239,-3.299110712475781,14.963190098619707,123.49509727152527,431.6744009959911,2002.5380332555235,2572.721809065698,3521.525175011202,6271.704188877343,1993.6412567908783,1927.7796716109951,4.6089726049103215,38.42223437442066,214.36484407781364,301.94998618190147,5.901695495922203,77.04285612526789,552.4902005552286,1964.1916978754916,7.959950095740932,70.94947254654508,3434.792313026528,1891.3676453464986,1.2579951140797117,5.894996202296241,2382.588204850301,2098.012485868347,1.1266380190850007,3.019945251220199,214.36484407781364,301.94998618190147,5.901695495922203,77.04285612526789,
McAuliffe-Babel-2016_test-sigh-shy,McAuliffe-Babel-2016,?sshy (30% sh),?SSH,30% sh,,,,N/A,N/A,5254.1015625,206.73525147764028,416.598501776748,0.012820854078191573,0.10822851429458874,8.321674471444984,15.43266757251111,24.786561207762645,-12.908798499951967,5.239628389048656,127.92004325460626,513.2821225617457,1400.572809638926,2876.9372461916796,3348.0167909983684,5740.808742114167,3090.0162049213122,1705.2021345907342,3.402253825476315,26.29734495789795,240.78412153551136,377.48692974619667,14.577055818525286,459.07611543532465,837.809141821099,2146.7772082106862,5.253529255614009,36.35213429846148,5342.223268021526,1263.6270609707822,1.5509783953386207,16.242555617334418,5325.063566397404,1342.2353638957904,1.2683480298119245,14.068401889271197,240.78412153551136,377.48692974619667,14.577055818525286,459.07611543532465,
McAuliffe-Babel-2016_test-sigh-shy,McAuliffe-Babel-2016,?sshy (40% sh),?SSH,40% sh,,,,N/A,N/A,4823.4375,206.66453054651802,415.8782441391136,0.01151124619552359,0.11913587402019205,14.754331414190442,13.170734713453529,21.950771748437184,-12.420702147611246,7.336460466754907,126.70667246594417,478.33913540697586,1324.3481359735886,2688.0257902773997,3533.784467737728,5448.116654218652,3247.022691672,2058.183326157954,2.5884721235163486,16.72608594514459,323.36949709310005,771.7857484335711,14.232302024905817,283.3575620157735,1257.37844582928,2639.4088889367226,4.061792935373516,21.850984880960123,5236.666937514719,1476.957763379185,1.1151513116591807,11.60118700932906,5259.5956293442005,1549.5766499476165,0.6132923509430738,9.56130199496977,323.36949709310005,771.7857484335711,14.232302024905817,283.3575620157735,
McAuliffe-Babel-2016_test-sigh-shy,McAuliffe-Babel-2016,?sshy (50% sh),?SSH,50% sh,,,,N/A,N/A,5727.83203125,207.1335807050092,414.3516800659661,0.009351093266736134,0.1191541420711898,14.070049486520857,14.16300852426983,15.859058968270682,-3.9955299692618236,5.137475269991802,126.74179642353437,505.12225638592713,1476.142716734107,2671.481776891373,3394.7344677883416,5459.33541808429,2907.7365687041415,1740.1826819108105,3.5641936097143123,30.600317264106668,226.39836572378036,313.9590315172715,9.675354666809481,214.07281108332825,631.0051689868149,1753.7119252729192,6.358512644419588,54.38165236947423,5184.467968421468,1726.653438548702,0.7698745750090369,6.8189821587391055,5247.587542484546,1636.9825146052744,0.7528191578927121,7.829640210494496,226.39836572378036,313.9590315172715,9.675354666809481,214.07281108332825,
McAuliffe-Babel-2016_test-sigh-shy,McAuliffe-Babel-2016,?sshy (60% sh),?SSH,60% sh,,,,N/A,N/A,5598.6328125,206.86741074496152,412.23045567433303,0.009923117849541644,0.12356760039340499,17.8121804165375,14.212291683419927,11.421136702197249,-13.504702045934195,8.7202495062759,125.82874930719746,498.7964935511054,1525.3569753410852,2767.8947902852374,3536.808563526317,5656.072159219625,2837.063720242885,2014.1193348778693,2.822385099686271,19.47451223575772,228.3371423431959,335.5204849831329,12.308258118073205,388.1321568554349,848.5710848218068,2179.5184665442844,5.058091652194179,34.08694214299965,4825.556355663964,1848.720203211454,0.5866785471783629,4.862082328515793,4786.666445450443,1949.1646852204713,-0.22617629896413802,3.703363666711067,228.3371423431959,335.5204849831329,12.308258118073205,388.1321568554349,
McAuliffe-Babel-2016_test-sigh-shy,McAuliffe-Babel-2016,?sshy (70% sh),?SSH,70% sh,,,,N/A,N/A,5534.033203125,202.16301335348953,414.541446208113,0.009228463193946232,0.12150608628632523,4.842661754526341,18.897605838029182,24.009437371352455,-3.078211536094966,5.083651348197254,127.91483726327347,471.8661998508487,1549.1352072576458,2820.7909204230878,3457.751891716237,5456.511806763312,2948.2447757422406,2015.596094606357,2.1023544788161597,12.752328577096886,214.24859396516413,316.4215807126156,11.289422966531069,298.3031902325811,1234.7935367671803,2311.5191319748296,3.715771645440103,21.0907900452235,4661.6960147173,1719.6730572378842,0.4889373121922165,4.413867108970273,4927.263948728484,1689.4239710000302,0.5819985978965196,5.308677728871954,214.24859396516413,316.4215807126156,11.289422966531069,298.3031902325811,
McAuliffe-Babel-2016_test-sigh-shy,McAuliffe-Babel-2016,?sshy (80% sh),?SSH,80% sh,,,,N/A,N/A,5684.765625,205.6025796884029,409.29607721025366,0.008884647299353798,0.12903797058504535,15.368187433498282,26.165834287319612,14.758854098104962,1.7447967917179428,8.528593903888652,124.89434052645885,495.60229569362997,1458.5396263440912,2478.488193536939,3416.7740303475684,4607.535371064078,2732.1270455187905,1865.983471683693,3.221186300834903,24.438844497021467,222.92337663721176,309.5346203013211,8.777700606714223,180.4566405468445,827.77839881583,1932.019037213771,5.575673553020641,44.150524841482934,4636.475692221751,1799.947906153615,0.8666990486491652,4.72716415256,4150.951446014488,2218.3959535872855,0.11784554215134178,1.571056349856815,222.92337663721176,309.5346203013211,8.777700606714223,180.4566405468445,
McAuliffe-Babel-2016_test-sigh-shy,McAuliffe-Babel-2016,?sshy (90% sh),?SSH,90% sh,,,,N/A,N/A,2562.451171875,196.7097654851404,414.43016270835994,0.009598300659016913,0.12528315448173102,15.782603880385322,18.531576618777514,--undefined--,--undefined--,5.067087894470943,127.49333596293977,446.44810662447395,1747.4731098438997,2854.9308203415867,3774.1543648284355,--undefined--,2595.7076799799906,1929.8688622485486,3.314959856666205,23.663102107632515,201.25999420241394,301.59835199487134,10.947002374834836,284.7740491321648,937.1637736820785,2074.0336507441293,5.714203776775775,43.67127694022858,4254.251586277903,1785.7040737529678,0.9157159365566353,3.654927275036451,4348.515706242374,1768.1341638279123,0.6602694524056226,3.324451733905426,201.25999420241394,301.59835199487134,10.947002374834836,284.7740491321648,
McAuliffe-Babel-2016_test-sin-shin,McAuliffe-Babel-2016,?sshin (30% sh),?SSH,30% sh,,,,N/A,N/A,5232.568359375,225.11564625850343,390.44444444444434,0.0075676869565206376,0.10971305018389184,4.471104979927011,19.759803308796762,6.588810204882208,-5.279590286917983,9.499005318641663,136.50924913939514,279.48135607939207,1842.4956027682585,2606.244429250964,3640.835923652277,4745.166466958449,4942.350291151335,2257.264128247103,0.33187746319600975,2.813336542690294,180.9422803891671,256.193703560953,16.24321254892722,561.7553220506524,4032.2909137195884,2271.8227017064055,0.06326693702297995,3.531993574305778,5852.409668583083,2242.7055547878012,0.6004879893690396,2.09467951107481,5042.133623404377,2864.9336191468856,0.15783625191779518,0.42989901235141925,180.9422803891671,256.193703560953,16.24321254892722,561.7553220506524,
McAuliffe-Babel-2016_test-sin-shin,McAuliffe-Babel-2016,?sshin (40% sh),?SSH,40% sh,,,,N/A,N/A,5469.43359375,229.86148904006055,386.43329554043817,0.006295817938334574,0.11842759064111724,5.022498682530489,24.20083780588567,10.515097248906917,12.166573100341612,7.183894098917729,136.0112896520963,332.5792377045613,1862.7956800485238,2480.6003632553125,3382.9510330445983,3568.623837499357,4561.652085708027,2532.3842161074754,0.558649446549754,1.711270388055846,185.09670752944277,258.1246129816652,12.938453160637245,359.36362460082665,3451.5350546563227,2679.2122474959483,0.43224934520395475,1.0818413535710354,5671.76911675973,2385.556184719003,0.6850495478955534,2.3406994225406565,5065.164713964827,2696.216913410664,0.34378105526398833,0.9527003979744824,185.09670752944277,258.1246129816652,12.938453160637245,359.36362460082665,
McAuliffe-Babel-2016_test-sin-shin,McAuliffe-Babel-2016,?sshin (50% sh),?SSH,50% sh,,,,N/A,N/A,4823.4375,228.35354431627718,392.84826974267963,0.005999200612075217,0.12359510678122532,-6.381464644787372,18.499888693072005,9.99632161220102,0.09332216252094085,7.331384093638348,136.30455557210342,315.9112310936006,1872.9875960249715,2733.660909946596,3625.7239706183836,4355.054686143554,3815.1319799777793,2583.3746599815618,0.9237525419439888,3.1132271673236134,185.29803648449658,240.4305733659197,10.791581784612392,260.8353446279958,2464.2869772164167,2632.8596909250928,1.3580857759781275,4.563818552025406,5165.976982739142,2533.8896290380308,0.48941930790985005,1.6626357826218205,4799.17115310002,2650.3676866731957,0.4990152596995916,1.143770564302141,185.29803648449658,240.4305733659197,10.791581784612392,260.8353446279958,
McAuliffe-Babel-2016_test-sin-shin,McAuliffe-Babel-2016,?sshin (60% sh),?SSH,60% sh,,,,N/A,N/A,5124.90234375,232.96318257032578,389.1711711711707,0.006211215893165542,0.12961361608622923,12.842251695316609,17.855602013437387,-6.08897717375703,8.022221810142906,10.456891461103693,136.38960401070835,362.9232121110618,1926.295786662332,2813.7717464522852,3650.1353121597003,6464.8918827622865,3298.8164915116813,2603.37990852586,1.1689392500327567,4.338214803202513,191.4022224404555,256.65336412051164,10.634163704231506,317.1106676035148,2175.2116647145876,2474.042162417108,1.875757350781948,7.603487864652827,4422.421318308775,2732.7176546346122,0.46212114928356507,1.0729417417521994,3836.658022045725,2692.328795970353,0.5477888504272634,0.9249637052170407,191.4022224404555,256.65336412051164,10.634163704231506,317.1106676035148,
McAuliffe-Babel-2016_test-sin-shin,McAuliffe-Babel-2016,?sshin (70% sh),?SSH,70% sh,,,,N/A,N/A,4866.50390625,230.76199924414186,388.76558956916085,0.005673885740185279,0.1269333624125183,7.935394390738279,14.601007324947016,--undefined--,--undefined--,8.159962018522835,136.32354263636697,322.21625657778816,2081.5203320183305,2762.7241310451604,3593.605489980505,--undefined--,2985.02258682305,2399.496716286187,1.756655287212833,7.39489316183935,182.95361933963855,257.57165003249656,10.442664452263799,245.41528790532521,1789.7754848005977,2440.5080385642987,2.6395430222430556,12.093542423659864,4180.269688845502,2358.4853940080757,0.8737675521826105,2.6962439000188354,3906.1416624742988,2368.9684851412403,0.9593765244094133,2.5950901686172125,182.95361933963855,257.57165003249656,10.442664452263799,245.41528790532521,
McAuliffe-Babel-2016_test-sin-shin,McAuliffe-Babel-2016,?sshin (80% sh),?SSH,80% sh,,,,N/A,N/A,2583.984375,235.58615952463668,383.9966069152716,0.007066965572010384,0.1340148517985213,11.08750466636091,19.566265036554555,--undefined--,--undefined--,13.10699835252856,136.57167509817018,338.5286610154419,2001.582465732484,2828.600250829079,3492.7045786758767,--undefined--,2543.4951007801533,2123.159440977657,1.91311920527703,8.613329062954874,196.73554488197883,258.71136714047867,7.9326955170301545,131.12853583418925,1321.0792657626623,2033.664909193229,2.6393284976602183,13.373818647199283,3765.910935797644,2212.6539727620852,1.1869099128938416,3.8528394787104645,2697.4168408165588,2327.248836206173,1.0765744104952153,2.4607069084206135,196.73554488197883,258.71136714047867,7.9326955170301545,131.12853583418925,
McAuliffe-Babel-2016_test-sin-shin,McAuliffe-Babel-2016,?sshin (90% sh),?SSH,90% sh,,,,N/A,N/A,2411.71875,232.62196307094206,393.0968577907361,0.006545758264988734,0.13231739392506628,7.280902324869706,24.173387218943652,--undefined--,--undefined--,8.24871403454102,136.5397579407106,318.88066701277535,2002.475316361164,2584.1589820348554,3516.8292100370713,--undefined--,2424.0006049548347,1879.313223567767,2.572799881044281,15.008025854689238,195.43744713124664,284.82040515348615,11.034225713183089,328.48216663122366,1298.5647464111003,1863.1431189723926,3.3996278994421925,23.128150047719565,3549.436463498569,1895.4833281631413,1.7459718626463692,6.887901661658912,3304.299807390747,1819.0621223194228,1.586608351511385,6.671494540828698,195.43744713124664,284.82040515348615,11.034225713183089,328.48216663122366,
McAuliffe-Babel-2016_test-sock-shock,McAuliffe-Babel-2016,?sshock (40% sh),?SSH,40% sh,,,,N/A,N/A,4888.037109375,207.41170998313856,534.9148206291063,0.007965060215503653,0.15610776478039728,7.037193783057227,19.813118992866087,13.476426256776241,12.597565182122315,6.317295074908325,130.01222501785952,477.35788841690817,1369.6402163129524,2637.0719161003994,3630.755522543821,3822.0052424103187,3536.633732356771,2469.4546188184718,2.71882321422602,16.407172019698443,269.94200992823795,306.9458540137908,9.306551276289223,288.5955535660244,941.4156645694565,2428.396138407884,5.053094371411614,31.520195792803342,6131.851800144085,2510.5130992290597,0.3845520570404261,1.29414824659354,5891.865240247379,2418.3269451327265,0.4180271930835346,1.7807435106504563,269.94200992823795,306.9458540137908,9.306551276289223,288.5955535660244,
McAuliffe-Babel-2016_test-sock-shock,McAuliffe-Babel-2016,?sshock (50% sh),?SSH,50% sh,,,,N/A,N/A,5146.435546875,204.85228729172843,542.9736764270925,0.007193120033294814,0.15990856511700882,4.995210764245442,16.699733401046267,12.856308848701017,14.357557460979042,6.4076700972941945,130.85404677187154,465.1473398537906,1448.837407136696,2630.1383408614906,3807.2002045457034,3912.464737723194,3244.4573978019844,2400.581502654006,2.9300908732642443,19.866397464367235,257.9798171059294,306.2463776021855,9.568079511016728,232.33248813155544,814.0341208382821,2186.7209716387233,5.480875663167508,38.50340507666714,5674.880674765686,2614.4420336692883,0.3793060833609809,1.2293898520673299,5617.916988221225,2640.815205613418,0.14128818738385598,0.7468789192119027,257.9798171059294,306.2463776021855,9.568079511016728,232.33248813155544,
McAuliffe-Babel-2016_test-sock-shock,McAuliffe-Babel-2016,?sshock (60% sh),?SSH,60% sh,,,,N/A,N/A,6589.16015625,201.07831374974205,538.3630385487535,0.006260052956943075,0.1686312242595196,3.2338829705098133,15.8629386899797,8.05031713960313,3.482669361556494,5.813541579791907,131.16418602561947,510.2848544753215,1480.0133701167072,2426.4563401152855,3194.077965789943,4061.4003484897935,3258.722992093145,2739.436595922821,2.4580768576683445,13.184659420694516,310.64069286343954,336.66804039474147,7.6341014406173215,166.27093201942938,1224.7281255453959,2703.2260070598522,4.551488773290853,25.54280438367403,5292.7178586408945,2775.64718478579,0.3646649420458359,0.8265144577149992,5178.117563643666,2700.0777389071286,0.25996146521014746,0.641141964224603,310.64069286343954,336.66804039474147,7.6341014406173215,166.27093201942938,
McAuliffe-Babel-2016_test-sock-shock,McAuliffe-Babel-2016,?sshock (70% sh),?SSH,70% sh,,,,N/A,N/A,2605.517578125,204.75845410628057,538.8923395445131,0.00647327073587163,0.18163536135408737,9.968109967172953,25.002144110823444,-8.04384572107369,2.7618682938866317,9.535171179040137,129.1728964042698,490.2378755528014,1374.3716015675056,2471.826501894649,3639.540398290596,3828.8826219117705,2819.476762342118,2756.668201506102,2.605480327421279,12.563109429898592,253.7629369919427,270.9469099721397,5.484735626916395,96.71411849528911,1275.357747118632,2790.5962804371616,4.489841495974587,24.154643313568847,4363.595777565604,2722.7401225750423,0.721119158867971,0.9715755462283369,4337.230855406821,2827.156323405509,0.4245689666214082,0.12682075383570401,253.7629369919427,270.9469099721397,5.484735626916395,96.71411849528911,
McAuliffe-Babel-2016_test-sock-shock,McAuliffe-Babel-2016,?sshock (80% sh),?SSH,80% sh,,,,N/A,N/A,2713.18359375,198.44034121585173,544.1058201058197,0.007305825095655985,0.15800919987938436,18.036978467854755,24.40148726637373,8.524708772202871,12.90827593874891,8.803431031964665,132.51269306787594,500.1848024270619,1614.3689632767664,2537.3084265472444,3559.1485592006593,4046.719701915897,2558.901373894203,2470.7134067076395,2.7198848061027303,13.652911803059759,331.1451347593773,353.25319935996527,5.790534835475837,89.63829289765815,1406.711532776083,2638.8945138747617,4.345173701719705,24.622876446612928,3711.091215012323,2302.5322995405177,1.0945959104857554,2.682947159506589,3982.5625420667266,2438.3575995925626,0.8193186929093996,1.3909344297867143,331.1451347593773,353.25319935996527,5.790534835475837,89.63829289765815,
McAuliffe-Babel-2016_test-sock-shock,McAuliffe-Babel-2016,?sshock (90% sh),?SSH,90% sh,,,,N/A,N/A,2627.05078125,193.88410178886238,539.2995716805249,0.0081630767921108,0.18394320562856026,12.272378903051935,19.66667661308511,--undefined--,--undefined--,11.475058530629425,130.29208201645434,404.81858654314186,2218.0776408471047,3223.973771277181,3580.3123452433515,--undefined--,2404.040020588064,2192.5929126800484,3.0321839286831085,18.026971114782096,299.44617674444675,722.7401619899246,15.656209980832665,331.9871840077808,1348.5919617697562,2245.810436086609,4.731038938703164,32.81896590556336,3459.4880794063724,2139.375389273487,1.3333289186630528,3.234976324000832,3222.3130333878107,2271.817301575549,1.1128773029738155,2.156560869490111,299.44617674444675,722.7401619899246,15.656209980832665,331.9871840077808,
McAuliffe-Babel-2016_test-sock-shock,McAuliffe-Babel-2016,?sshock (100% sh),?SSH,100% sh,,,,N/A,N/A,2562.451171875,188.4849326869844,549.6882532540575,0.010744479111265547,0.16855825404578997,6.264657267380919,29.947995659610847,-3.923098680933237,9.640587903062194,11.452728899201961,131.89073821210414,532.9202314447895,1803.4622233182304,2092.1338377689367,3377.543251588384,3911.7035801261522,2539.540027482958,2096.9293473312423,2.7520562151438877,15.25537561183255,354.48535952109046,575.5966843230706,13.315476991417139,331.5386192747383,2051.856446428598,2431.410144490457,4.0065837624083045,24.82354938078299,3027.2236085373183,1762.4485501720278,1.4975286678794706,5.687201842882111,2997.9617764171585,1783.2285177132371,1.5817431881283266,5.2015797263824854,354.48535952109046,575.5966843230706,13.315476991417139,331.5386192747383,
Saltzman-Myers-2021_test,Saltzman-Myers-2021,?SSHINE (20SS_80SH),?SSH,20SS_80SH,,,,N/A,N/A,64.599609375,216.00609394900982,594.3445916378248,0.028019231484015354,0.11961618471270959,19.580345117652914,20.72424625181498,10.494961907749596,5.186615694923268,19.3980505261536,213.1373876853474,762.8783799631946,1599.1928548725514,2978.1376456973067,4116.894187661882,5793.94531932461,3746.1081456429724,2456.851951008831,0.8195304161875189,1.1573199922174482,716.6064313441061,664.7624509146888,5.01318734342774,61.01026315099109,3565.3268678302675,2064.7934025778886,1.1934529719385791,2.393021167063054,3926.8894234556774,2848.9104994397726,0.4456078604364586,-0.07838118262815774,2816.6020488532313,2797.3920767609693,0.8593395006339649,0.2623664424664245,716.6064313441061,664.7624509146888,5.01318734342774,61.01026315099109,
Saltzman-Myers-2021_test,Saltzman-Myers-2021,?SSHINE (30SS_70SH),?SSH,30SS_70SH,,,,N/A,N/A,64.599609375,216.81125808945367,593.2108047897522,0.027968519968193734,0.11961617566986003,18.06511527133203,20.724229403023017,11.04856746743246,5.186223561771577,18.927312314509148,213.1246131528264,762.8767469890878,1599.1900388867641,2978.1338511451127,4116.885241217497,5793.959038471634,4461.3187151675065,2842.3028931965964,0.44828652021464377,-0.43947137768243016,711.7613035019104,671.0735678466684,5.758218868269238,79.2499698205136,4139.0521313358695,2495.2714724331395,0.7249854473842345,-0.08746134151159968,4783.585298999143,3189.334313960054,0.17158759304505306,-0.7914814138532607,3449.621571198911,3293.642522417119,0.7008072097569544,-0.43142836978009846,711.7613035019104,671.0735678466684,5.758218868269238,79.2499698205136,
Saltzman-Myers-2021_test,Saltzman-Myers-2021,?SSHINE (40SS_60SH),?SSH,40SS_60SH,,,,N/A,N/A,64.599609375,216.75140231531208,593.4602378963278,0.027971035482753002,0.11961619089408933,17.67140324909533,20.724326379383577,11.806006202940276,5.187137497856936,18.78514353603414,213.124612697358,762.8784345690042,1599.1928579660635,2978.1373253453476,4116.894279761614,5793.944965019694,5444.123506725447,3058.044466864576,-0.04634438740675423,-0.9491907337930677,716.1342800367516,680.6314970237756,5.427528757347293,62.56114027103101,4997.0940768825,2825.4263059395926,0.15148293669309557,-1.0679156128241953,5891.152936568395,3290.6626277895593,-0.24417171150660402,-0.8304658547619401,4444.090375535463,3718.799139929065,0.3034872014691382,-1.1491484020340674,716.1342800367516,680.6314970237756,5.427528757347293,62.56114027103101,
